v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3568,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3575,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3582,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3590,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3597,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3605,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3612,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3620,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3627,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3635,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3642,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3649,0x13c7700,238,DatePrototypeGetHours
code-creation,Builtin,3,3657,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3665,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3672,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3680,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3687,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3695,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3702,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3710,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3718,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3725,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3733,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3740,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3748,0x13c82a0,206,DatePrototypeGetUTCMonth
tick,0x7f64fd6ba21f,3762,0,0x0,6
tick,0x7f64fd7b110e,3776,0,0x0,6
code-creation,Builtin,3,3867,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3894,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,3919,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,3924,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,3928,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,3933,0x13c8720,12,DateNow
code-creation,Builtin,3,3937,0x13c8740,12,DateParse
code-creation,Builtin,3,3941,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,3947,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,3955,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,3960,0x13c87c0,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,3965,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,3970,0x13c8800,12,DatePrototypeSetMonth
code-creation,Builtin,3,3975,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,3980,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,3985,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,3990,0x13c8880,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,3996,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,4002,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,4008,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,4014,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,4020,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,4026,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,4032,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,4038,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,4043,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,4049,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,4055,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,4061,0x13c8a00,12,DateUTC
code-creation,Builtin,3,4066,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,4072,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,4078,0x13c8a60,12,ErrorPrototypeToString
code-creation,Builtin,3,4084,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,4090,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,4096,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,4101,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,4107,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,4112,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,4118,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,4124,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,4130,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,4136,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,4142,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,4148,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,4154,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,4160,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,4166,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,4172,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,4178,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,4183,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,4188,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,4193,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,4199,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,4205,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,4210,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,4216,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,4222,0x13c9da0,12,JsonParse
code-creation,Builtin,3,4227,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,4233,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,4238,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,4244,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,4250,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,4256,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4262,0x13cc680,6972,KeyedLoadIC
code-creation,Builtin,3,4267,0x13ce1c0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4273,0x13d10e0,52,KeyedLoadICTrampoline
