v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2080,0x139a9a0,77,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,2086,0x139aa00,77,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,2093,0x139aa60,80,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,3,2100,0x139aac0,216,InterpreterEnterBytecodeAdvance
code-creation,Builtin,3,2108,0x139aba0,81,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,2115,0x139ac00,51,InterpreterOnStackReplacement
code-creation,Builtin,3,2122,0x139ac40,1061,CompileLazy
code-creation,Builtin,3,2129,0x139b080,92,CompileLazyDeoptimizedCode
code-creation,Builtin,3,2138,0x139b0e0,245,InstantiateAsmJs
code-creation,Builtin,3,2145,0x139b1e0,32,NotifyDeoptimized
code-creation,Builtin,3,2151,0x139b220,52,ContinueToCodeStubBuiltin
code-creation,Builtin,3,2158,0x139b260,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,2165,0x139b2a0,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,2172,0x139b2e0,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,2179,0x139b340,287,CallApiCallback
code-creation,Builtin,3,2185,0x139b460,269,CallApiGetter
code-creation,Builtin,3,2192,0x139b580,12,HandleApiCall
code-creation,Builtin,3,2199,0x139b5a0,12,HandleApiCallAsFunction
code-creation,Builtin,3,2206,0x139b5c0,12,HandleApiCallAsConstructor
code-creation,Builtin,3,2212,0x139b5e0,72,AllocateInYoungGeneration
code-creation,Builtin,3,2219,0x139b640,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,2226,0x139b680,72,AllocateInOldGeneration
code-creation,Builtin,3,2233,0x139b6e0,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,2240,0x139b720,484,CopyFastSmiOrObjectElements
code-creation,Builtin,3,2250,0x139b920,563,GrowFastDoubleElements
code-creation,Builtin,3,2260,0x139bb60,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,2270,0x139bd20,353,NewArgumentsElements
code-creation,Builtin,3,2278,0x139bea0,500,DebugBreakTrampoline
code-creation,Builtin,3,2285,0x139c0a0,141,FrameDropperTrampoline
code-creation,Builtin,3,2292,0x139c140,45,HandleDebuggerStatement
code-creation,Builtin,3,2298,0x139c180,254,ToObject
code-creation,Builtin,3,2305,0x139c280,100,ToBoolean
code-creation,Builtin,3,2312,0x139c300,269,OrdinaryToPrimitive_Number
code-creation,Builtin,3,2319,0x139c420,269,OrdinaryToPrimitive_String
code-creation,Builtin,3,2326,0x139c540,219,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,2332,0x139c620,219,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,2340,0x139c700,219,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,2347,0x139c7e0,85,StringToNumber
code-creation,Builtin,3,2353,0x139c840,129,ToName
code-creation,Builtin,3,2359,0x139c8e0,235,NonNumberToNumber
code-creation,Builtin,3,2395,0x139c9e0,255,NonNumberToNumeric
code-creation,Builtin,3,2405,0x139cae0,239,ToNumber
code-creation,Builtin,3,2411,0x139cbe0,272,ToNumberConvertBigInt
code-creation,Builtin,3,2418,0x139cd00,275,ToNumeric
code-creation,Builtin,3,2442,0x139ce20,261,NumberToString
code-creation,Builtin,3,2449,0x139cf40,382,ToLength
code-creation,Builtin,3,2455,0x139d0c0,140,Typeof
code-creation,Builtin,3,2461,0x139d160,69,GetSuperConstructor
code-creation,Builtin,3,2468,0x139d1c0,125,BigIntToI64
code-creation,Builtin,3,2474,0x139d240,12,BigIntToI32Pair
code-creation,Builtin,3,2480,0x139d260,309,I64ToBigInt
code-creation,Builtin,3,2489,0x139d3a0,12,I32PairToBigInt
code-creation,Builtin,3,2496,0x139d3c0,108,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,2503,0x139d440,3433,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,2509,0x139e1c0,15988,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,2516,0x13a2040,245,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,2523,0x13a2140,68,LoadIC_FunctionPrototype
code-creation,Builtin,3,2530,0x13a21a0,20,LoadIC_StringLength
code-creation,Builtin,3,2536,0x13a21c0,24,LoadIC_StringWrapperLength
code-creation,Builtin,3,2542,0x13a21e0,3064,LoadIC_NoFeedback
code-creation,Builtin,3,2549,0x13a2de0,40,StoreGlobalIC_Slow
code-creation,Builtin,3,2556,0x13a2e20,6952,StoreIC_NoFeedback
code-creation,Builtin,3,2563,0x13a4960,188,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,2569,0x13a4a20,80,LoadIndexedInterceptorIC
code-creation,Builtin,3,2576,0x13a4a80,340,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,2584,0x13a4be0,340,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2591,0x13a4d40,340,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,2598,0x13a4ea0,340,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,2606,0x13a5000,6836,StoreFastElementIC_Standard
code-creation,Builtin,3,2613,0x13a6ac0,10700,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2620,0x13a94a0,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,2627,0x13aaf60,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,2634,0x13ac8e0,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,2641,0x13aeda0,21824,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2648,0x13b4300,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,2656,0x13b67c0,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,2663,0x13b9820,760,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,2670,0x13b9b20,176,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,2677,0x13b9be0,80,HasIndexedInterceptorIC
code-creation,Builtin,3,2684,0x13b9c40,156,EnqueueMicrotask
code-creation,Builtin,3,2690,0x13b9ce0,8,RunMicrotasksTrampoline
code-creation,Builtin,3,2700,0x13b9d00,2472,RunMicrotasks
code-creation,Builtin,3,2706,0x13ba6c0,2338,HasProperty
code-creation,Builtin,3,2713,0x13bb000,1108,DeleteProperty
code-creation,Builtin,3,2720,0x13bb460,1847,CopyDataProperties
code-creation,Builtin,3,2726,0x13bbba0,8794,SetDataProperties
code-creation,Builtin,3,2733,0x13bde00,36,Abort
code-creation,Builtin,3,2739,0x13bde40,36,AbortCSAAssert
code-creation,Builtin,3,2746,0x13bde80,12,EmptyFunction
code-creation,Builtin,3,2752,0x13bdea0,12,Illegal
code-creation,Builtin,3,2759,0x13bdec0,12,StrictPoisonPillThrower
code-creation,Builtin,3,2765,0x13bdee0,12,UnsupportedThrower
code-creation,Builtin,3,2772,0x13bdf00,65,ReturnReceiver
code-creation,Builtin,3,2778,0x13bdf60,36,ArrayConstructor
code-creation,Builtin,3,2785,0x13bdfa0,413,ArrayConstructorImpl
code-creation,Builtin,3,2792,0x13be140,221,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2799,0x13be220,221,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2806,0x13be300,181,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2814,0x13be3c0,181,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2822,0x13be480,181,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2829,0x13be540,181,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2836,0x13be600,193,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2844,0x13be6e0,193,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2852,0x13be7c0,521,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2859,0x13be9e0,485,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2867,0x13bebe0,445,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2876,0x13beda0,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2884,0x13bef40,445,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2892,0x13bf100,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2899,0x13bf2a0,453,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2907,0x13bf480,417,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2915,0x13bf640,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,2922,0x13bf6a0,12,ArrayConcat
code-creation,Builtin,3,2928,0x13bf6c0,12,ArrayPrototypeFill
code-creation,Builtin,3,2935,0x13bf6e0,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,2942,0x13bfaa0,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,2949,0x13bfb40,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,2955,0x13bfc20,561,ArrayIncludes
code-creation,Builtin,3,2962,0x13bfe60,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,2968,0x13c01e0,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,2976,0x13c0260,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,2982,0x13c02e0,569,ArrayIndexOf
code-creation,Builtin,3,2989,0x13c0520,12,ArrayPop
code-creation,Builtin,3,2995,0x13c0540,674,ArrayPrototypePop
code-creation,Builtin,3,3002,0x13c0800,12,ArrayPush
code-creation,Builtin,3,3008,0x13c0820,2758,ArrayPrototypePush
code-creation,Builtin,3,3015,0x13c1300,12,ArrayShift
code-creation,Builtin,3,3021,0x13c1320,12,ArrayUnshift
code-creation,Builtin,3,3028,0x13c1340,1074,CloneFastJSArray
code-creation,Builtin,3,3034,0x13c1780,2482,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3041,0x13c2140,1082,ExtractFastJSArray
code-creation,Builtin,3,3048,0x13c2580,287,ArrayPrototypeEntries
code-creation,Builtin,3,3055,0x13c26a0,271,ArrayPrototypeKeys
code-creation,Builtin,3,3061,0x13c27c0,287,ArrayPrototypeValues
code-creation,Builtin,3,3068,0x13c28e0,4332,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3075,0x13c39e0,3968,FlattenIntoArray
code-creation,Builtin,3,3081,0x13c4980,3992,FlatMapIntoArray
code-creation,Builtin,3,3088,0x13c5920,508,ArrayPrototypeFlat
code-creation,Builtin,3,3095,0x13c5b20,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,3101,0x13c5d60,12,ArrayBufferConstructor
code-creation,Builtin,3,3110,0x13c5d80,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3120,0x13c5da0,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3129,0x13c5dc0,12,ArrayBufferIsView
code-creation,Builtin,3,3136,0x13c5de0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3143,0x13c5e00,608,AsyncFunctionEnter
code-creation,Builtin,3,3150,0x13c6080,161,AsyncFunctionReject
code-creation,Builtin,3,3157,0x13c6140,153,AsyncFunctionResolve
code-creation,Builtin,3,3164,0x13c61e0,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3171,0x13c6200,1286,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3178,0x13c6720,1286,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3184,0x13c6c40,187,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3191,0x13c6d00,179,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3198,0x13c6dc0,12,BigIntConstructor
code-creation,Builtin,3,3205,0x13c6de0,12,BigIntAsUintN
code-creation,Builtin,3,3211,0x13c6e00,12,BigIntAsIntN
code-creation,Builtin,3,3218,0x13c6e20,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3225,0x13c6e40,12,BigIntPrototypeToString
code-creation,Builtin,3,3231,0x13c6e60,12,BigIntPrototypeValueOf
code-creation,Builtin,3,3238,0x13c6e80,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3245,0x13c6ea0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3252,0x13c6ec0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,3259,0x13c6ee0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,3265,0x13c6f00,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3272,0x13c6f20,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3279,0x13c6f40,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3288,0x13c6f60,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,3295,0x13c6f80,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3302,0x13c6fa0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3309,0x13c6fc0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,3315,0x13c6fe0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3322,0x13c7000,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,3329,0x13c7020,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3336,0x13c7040,12,CallSitePrototypeIsEval
code-creation,Builtin,3,3342,0x13c7060,12,CallSitePrototypeIsNative
code-creation,Builtin,3,3349,0x13c7080,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3356,0x13c70a0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3363,0x13c70c0,12,CallSitePrototypeToString
code-creation,Builtin,3,3369,0x13c70e0,12,ConsoleDebug
code-creation,Builtin,3,3376,0x13c7100,12,ConsoleError
code-creation,Builtin,3,3382,0x13c7120,12,ConsoleInfo
code-creation,Builtin,3,3389,0x13c7140,12,ConsoleLog
code-creation,Builtin,3,3395,0x13c7160,12,ConsoleWarn
code-creation,Builtin,3,3401,0x13c7180,12,ConsoleDir
code-creation,Builtin,3,3408,0x13c71a0,12,ConsoleDirXml
code-creation,Builtin,3,3414,0x13c71c0,12,ConsoleTable
code-creation,Builtin,3,3421,0x13c71e0,12,ConsoleTrace
code-creation,Builtin,3,3427,0x13c7200,12,ConsoleGroup
code-creation,Builtin,3,3434,0x13c7220,12,ConsoleGroupCollapsed
code-creation,Builtin,3,3440,0x13c7240,12,ConsoleGroupEnd
code-creation,Builtin,3,3447,0x13c7260,12,ConsoleClear
code-creation,Builtin,3,3453,0x13c7280,12,ConsoleCount
code-creation,Builtin,3,3459,0x13c72a0,12,ConsoleCountReset
code-creation,Builtin,3,3466,0x13c72c0,12,ConsoleAssert
code-creation,Builtin,3,3472,0x13c72e0,12,ConsoleProfile
code-creation,Builtin,3,3479,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3485,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3492,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3499,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3505,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3512,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3518,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3524,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3531,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3538,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3544,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3551,0x13c7700,238,DatePrototypeGetHours
code-creation,Builtin,3,3557,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3564,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3571,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3577,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3584,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3591,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3598,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3604,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3611,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3618,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3625,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3631,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3638,0x13c82a0,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,3645,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3651,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,3658,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,3664,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,3671,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,3678,0x13c8720,12,DateNow
code-creation,Builtin,3,3684,0x13c8740,12,DateParse
code-creation,Builtin,3,3690,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,3697,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,3704,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,3712,0x13c87c0,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,3719,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,3725,0x13c8800,12,DatePrototypeSetMonth
code-creation,Builtin,3,3732,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,3739,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,3745,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,3754,0x13c8880,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,3761,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,3767,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,3774,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,3781,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,3788,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,3794,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,3801,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,3808,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,3814,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,3821,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,3828,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,3834,0x13c8a00,12,DateUTC
code-creation,Builtin,3,3840,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,3847,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,3853,0x13c8a60,12,ErrorPrototypeToString
code-creation,Builtin,3,3860,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,3867,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,3873,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,3880,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,3887,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,3893,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,3900,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,3907,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,3914,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,3920,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,3927,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,3934,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,3941,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,3947,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,3954,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,3961,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,3967,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,3973,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,3979,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,3984,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,3990,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,3995,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,4001,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,4006,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,4012,0x13c9da0,12,JsonParse
code-creation,Builtin,3,4017,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,4023,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,4029,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,4035,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,4040,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,4046,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4052,0x13cc680,6972,KeyedLoadIC
code-creation,Builtin,3,4058,0x13ce1c0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4063,0x13d10e0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,4069,0x13d1120,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,4075,0x13d1160,5472,StoreGlobalIC
code-creation,Builtin,3,4081,0x13d26e0,52,StoreGlobalICTrampoline
