v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2648,0x13a6ac0,10700,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2654,0x13a94a0,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,2660,0x13aaf60,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,2665,0x13ac8e0,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,2671,0x13aeda0,21824,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2696,0x13b4300,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,2702,0x13b67c0,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,2734,0x13b9820,760,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,2754,0x13b9b20,176,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,2761,0x13b9be0,80,HasIndexedInterceptorIC
code-creation,Builtin,3,2766,0x13b9c40,156,EnqueueMicrotask
code-creation,Builtin,3,2772,0x13b9ce0,8,RunMicrotasksTrampoline
code-creation,Builtin,3,2778,0x13b9d00,2472,RunMicrotasks
code-creation,Builtin,3,2782,0x13ba6c0,2338,HasProperty
code-creation,Builtin,3,2786,0x13bb000,1108,DeleteProperty
code-creation,Builtin,3,2791,0x13bb460,1847,CopyDataProperties
code-creation,Builtin,3,2810,0x13bbba0,8794,SetDataProperties
code-creation,Builtin,3,2815,0x13bde00,36,Abort
code-creation,Builtin,3,2841,0x13bde40,36,AbortCSAAssert
code-creation,Builtin,3,2847,0x13bde80,12,EmptyFunction
code-creation,Builtin,3,2853,0x13bdea0,12,Illegal
code-creation,Builtin,3,2858,0x13bdec0,12,StrictPoisonPillThrower
code-creation,Builtin,3,2864,0x13bdee0,12,UnsupportedThrower
code-creation,Builtin,3,2871,0x13bdf00,65,ReturnReceiver
code-creation,Builtin,3,2877,0x13bdf60,36,ArrayConstructor
code-creation,Builtin,3,2883,0x13bdfa0,413,ArrayConstructorImpl
code-creation,Builtin,3,2889,0x13be140,221,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2896,0x13be220,221,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2903,0x13be300,181,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2911,0x13be3c0,181,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2918,0x13be480,181,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2925,0x13be540,181,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2932,0x13be600,193,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2940,0x13be6e0,193,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2947,0x13be7c0,521,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2954,0x13be9e0,485,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2961,0x13bebe0,445,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2970,0x13beda0,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2977,0x13bef40,445,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2985,0x13bf100,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2992,0x13bf2a0,453,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2999,0x13bf480,417,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3007,0x13bf640,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,3013,0x13bf6a0,12,ArrayConcat
code-creation,Builtin,3,3019,0x13bf6c0,12,ArrayPrototypeFill
code-creation,Builtin,3,3025,0x13bf6e0,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,3032,0x13bfaa0,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,3038,0x13bfb40,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,3045,0x13bfc20,561,ArrayIncludes
code-creation,Builtin,3,3051,0x13bfe60,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,3057,0x13c01e0,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,3064,0x13c0260,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,3070,0x13c02e0,569,ArrayIndexOf
code-creation,Builtin,3,3076,0x13c0520,12,ArrayPop
code-creation,Builtin,3,3082,0x13c0540,674,ArrayPrototypePop
code-creation,Builtin,3,3089,0x13c0800,12,ArrayPush
code-creation,Builtin,3,3095,0x13c0820,2758,ArrayPrototypePush
code-creation,Builtin,3,3101,0x13c1300,12,ArrayShift
code-creation,Builtin,3,3107,0x13c1320,12,ArrayUnshift
code-creation,Builtin,3,3114,0x13c1340,1074,CloneFastJSArray
code-creation,Builtin,3,3120,0x13c1780,2482,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3126,0x13c2140,1082,ExtractFastJSArray
code-creation,Builtin,3,3132,0x13c2580,287,ArrayPrototypeEntries
code-creation,Builtin,3,3139,0x13c26a0,271,ArrayPrototypeKeys
code-creation,Builtin,3,3145,0x13c27c0,287,ArrayPrototypeValues
code-creation,Builtin,3,3151,0x13c28e0,4332,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3158,0x13c39e0,3968,FlattenIntoArray
code-creation,Builtin,3,3164,0x13c4980,3992,FlatMapIntoArray
code-creation,Builtin,3,3170,0x13c5920,508,ArrayPrototypeFlat
code-creation,Builtin,3,3176,0x13c5b20,556,ArrayPrototypeFlatMap
