v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2514,0x139c8e0,235,NonNumberToNumber
code-creation,Builtin,3,2521,0x139c9e0,255,NonNumberToNumeric
code-creation,Builtin,3,2528,0x139cae0,239,ToNumber
code-creation,Builtin,3,2535,0x139cbe0,272,ToNumberConvertBigInt
code-creation,Builtin,3,2542,0x139cd00,275,ToNumeric
code-creation,Builtin,3,2549,0x139ce20,261,NumberToString
code-creation,Builtin,3,2556,0x139cf40,382,ToLength
code-creation,Builtin,3,2563,0x139d0c0,140,Typeof
code-creation,Builtin,3,2570,0x139d160,69,GetSuperConstructor
code-creation,Builtin,3,2578,0x139d1c0,125,BigIntToI64
code-creation,Builtin,3,2585,0x139d240,12,BigIntToI32Pair
code-creation,Builtin,3,2592,0x139d260,309,I64ToBigInt
code-creation,Builtin,3,2601,0x139d3a0,12,I32PairToBigInt
code-creation,Builtin,3,2608,0x139d3c0,108,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,2616,0x139d440,3433,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,2623,0x139e1c0,15988,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,2631,0x13a2040,245,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,2638,0x13a2140,68,LoadIC_FunctionPrototype
code-creation,Builtin,3,2646,0x13a21a0,20,LoadIC_StringLength
code-creation,Builtin,3,2653,0x13a21c0,24,LoadIC_StringWrapperLength
code-creation,Builtin,3,2660,0x13a21e0,3064,LoadIC_NoFeedback
code-creation,Builtin,3,2667,0x13a2de0,40,StoreGlobalIC_Slow
code-creation,Builtin,3,2675,0x13a2e20,6952,StoreIC_NoFeedback
code-creation,Builtin,3,2682,0x13a4960,188,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,2689,0x13a4a20,80,LoadIndexedInterceptorIC
code-creation,Builtin,3,2697,0x13a4a80,340,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,2704,0x13a4be0,340,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2713,0x13a4d40,340,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,2721,0x13a4ea0,340,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,2728,0x13a5000,6836,StoreFastElementIC_Standard
code-creation,Builtin,3,2736,0x13a6ac0,10700,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2744,0x13a94a0,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,2751,0x13aaf60,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,2759,0x13ac8e0,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,2767,0x13aeda0,21824,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2775,0x13b4300,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,2783,0x13b67c0,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,2791,0x13b9820,760,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,2798,0x13b9b20,176,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,2805,0x13b9be0,80,HasIndexedInterceptorIC
code-creation,Builtin,3,2813,0x13b9c40,156,EnqueueMicrotask
code-creation,Builtin,3,2820,0x13b9ce0,8,RunMicrotasksTrampoline
code-creation,Builtin,3,2827,0x13b9d00,2472,RunMicrotasks
code-creation,Builtin,3,2834,0x13ba6c0,2338,HasProperty
code-creation,Builtin,3,2841,0x13bb000,1108,DeleteProperty
code-creation,Builtin,3,2849,0x13bb460,1847,CopyDataProperties
code-creation,Builtin,3,2856,0x13bbba0,8794,SetDataProperties
code-creation,Builtin,3,2863,0x13bde00,36,Abort
code-creation,Builtin,3,2870,0x13bde40,36,AbortCSAAssert
code-creation,Builtin,3,2877,0x13bde80,12,EmptyFunction
code-creation,Builtin,3,2884,0x13bdea0,12,Illegal
code-creation,Builtin,3,2891,0x13bdec0,12,StrictPoisonPillThrower
code-creation,Builtin,3,2899,0x13bdee0,12,UnsupportedThrower
code-creation,Builtin,3,2906,0x13bdf00,65,ReturnReceiver
code-creation,Builtin,3,2913,0x13bdf60,36,ArrayConstructor
code-creation,Builtin,3,2921,0x13bdfa0,413,ArrayConstructorImpl
code-creation,Builtin,3,2928,0x13be140,221,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2936,0x13be220,221,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2944,0x13be300,181,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2952,0x13be3c0,181,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2961,0x13be480,181,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2969,0x13be540,181,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2977,0x13be600,193,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2985,0x13be6e0,193,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2993,0x13be7c0,521,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,3001,0x13be9e0,485,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3009,0x13bebe0,445,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3019,0x13beda0,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3027,0x13bef40,445,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3035,0x13bf100,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3043,0x13bf2a0,453,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3051,0x13bf480,417,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3089,0x13bf640,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,3097,0x13bf6a0,12,ArrayConcat
code-creation,Builtin,3,3105,0x13bf6c0,12,ArrayPrototypeFill
code-creation,Builtin,3,3113,0x13bf6e0,958,ArrayIncludesSmiOrObject
tick,0x7ff87cdf821f,3137,0,0x0,6
code-creation,Builtin,3,3206,0x13bfaa0,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,3235,0x13bfb40,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,3263,0x13bfc20,561,ArrayIncludes
code-creation,Builtin,3,3269,0x13bfe60,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,3276,0x13c01e0,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,3283,0x13c0260,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,3291,0x13c02e0,569,ArrayIndexOf
code-creation,Builtin,3,3298,0x13c0520,12,ArrayPop
code-creation,Builtin,3,3304,0x13c0540,674,ArrayPrototypePop
code-creation,Builtin,3,3312,0x13c0800,12,ArrayPush
code-creation,Builtin,3,3319,0x13c0820,2758,ArrayPrototypePush
code-creation,Builtin,3,3326,0x13c1300,12,ArrayShift
code-creation,Builtin,3,3333,0x13c1320,12,ArrayUnshift
code-creation,Builtin,3,3340,0x13c1340,1074,CloneFastJSArray
code-creation,Builtin,3,3347,0x13c1780,2482,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,3354,0x13c2140,1082,ExtractFastJSArray
code-creation,Builtin,3,3362,0x13c2580,287,ArrayPrototypeEntries
code-creation,Builtin,3,3369,0x13c26a0,271,ArrayPrototypeKeys
code-creation,Builtin,3,3376,0x13c27c0,287,ArrayPrototypeValues
code-creation,Builtin,3,3382,0x13c28e0,4332,ArrayIteratorPrototypeNext
code-creation,Builtin,3,3390,0x13c39e0,3968,FlattenIntoArray
code-creation,Builtin,3,3397,0x13c4980,3992,FlatMapIntoArray
code-creation,Builtin,3,3404,0x13c5920,508,ArrayPrototypeFlat
code-creation,Builtin,3,3411,0x13c5b20,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,3418,0x13c5d60,12,ArrayBufferConstructor
code-creation,Builtin,3,3426,0x13c5d80,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3433,0x13c5da0,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3441,0x13c5dc0,12,ArrayBufferIsView
code-creation,Builtin,3,3448,0x13c5de0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3455,0x13c5e00,608,AsyncFunctionEnter
code-creation,Builtin,3,3463,0x13c6080,161,AsyncFunctionReject
code-creation,Builtin,3,3470,0x13c6140,153,AsyncFunctionResolve
code-creation,Builtin,3,3477,0x13c61e0,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3484,0x13c6200,1286,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3492,0x13c6720,1286,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3499,0x13c6c40,187,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3507,0x13c6d00,179,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3514,0x13c6dc0,12,BigIntConstructor
code-creation,Builtin,3,3522,0x13c6de0,12,BigIntAsUintN
code-creation,Builtin,3,3529,0x13c6e00,12,BigIntAsIntN
code-creation,Builtin,3,3536,0x13c6e20,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3543,0x13c6e40,12,BigIntPrototypeToString
code-creation,Builtin,3,3551,0x13c6e60,12,BigIntPrototypeValueOf
code-creation,Builtin,3,3558,0x13c6e80,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3565,0x13c6ea0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3573,0x13c6ec0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,3580,0x13c6ee0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,3588,0x13c6f00,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3595,0x13c6f20,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3606,0x13c6f40,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3614,0x13c6f60,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,3621,0x13c6f80,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3628,0x13c6fa0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3636,0x13c6fc0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,3643,0x13c6fe0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3650,0x13c7000,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,3658,0x13c7020,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3665,0x13c7040,12,CallSitePrototypeIsEval
code-creation,Builtin,3,3673,0x13c7060,12,CallSitePrototypeIsNative
code-creation,Builtin,3,3680,0x13c7080,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3687,0x13c70a0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3695,0x13c70c0,12,CallSitePrototypeToString
code-creation,Builtin,3,3702,0x13c70e0,12,ConsoleDebug
code-creation,Builtin,3,3709,0x13c7100,12,ConsoleError
code-creation,Builtin,3,3716,0x13c7120,12,ConsoleInfo
code-creation,Builtin,3,3723,0x13c7140,12,ConsoleLog
code-creation,Builtin,3,3730,0x13c7160,12,ConsoleWarn
code-creation,Builtin,3,3737,0x13c7180,12,ConsoleDir
code-creation,Builtin,3,3744,0x13c71a0,12,ConsoleDirXml
code-creation,Builtin,3,3751,0x13c71c0,12,ConsoleTable
code-creation,Builtin,3,3758,0x13c71e0,12,ConsoleTrace
code-creation,Builtin,3,3765,0x13c7200,12,ConsoleGroup
code-creation,Builtin,3,3772,0x13c7220,12,ConsoleGroupCollapsed
code-creation,Builtin,3,3780,0x13c7240,12,ConsoleGroupEnd
code-creation,Builtin,3,3787,0x13c7260,12,ConsoleClear
code-creation,Builtin,3,3794,0x13c7280,12,ConsoleCount
code-creation,Builtin,3,3801,0x13c72a0,12,ConsoleCountReset
code-creation,Builtin,3,3808,0x13c72c0,12,ConsoleAssert
code-creation,Builtin,3,3815,0x13c72e0,12,ConsoleProfile
code-creation,Builtin,3,3822,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3829,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3836,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3843,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3850,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3857,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3864,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3872,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3879,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3886,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3893,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3900,0x13c7700,238,DatePrototypeGetHours
code-creation,Builtin,3,3907,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3914,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3922,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3929,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3936,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3943,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3951,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3958,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3965,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3972,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3980,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3987,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3994,0x13c82a0,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,4001,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,4009,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,4016,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,4023,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,4030,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,4037,0x13c8720,12,DateNow
code-creation,Builtin,3,4044,0x13c8740,12,DateParse
code-creation,Builtin,3,4051,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,4059,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,4066,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,4075,0x13c87c0,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,4082,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,4089,0x13c8800,12,DatePrototypeSetMonth
code-creation,Builtin,3,4096,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,4103,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,4111,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,4118,0x13c8880,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,4125,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,4133,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,4140,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,4147,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,4154,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,4162,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,4169,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,4176,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,4183,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,4190,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,4198,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,4205,0x13c8a00,12,DateUTC
code-creation,Builtin,3,4211,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,4219,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,4226,0x13c8a60,12,ErrorPrototypeToString
