v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2538,0x13bf100,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2546,0x13bf2a0,453,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2555,0x13bf480,417,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2563,0x13bf640,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,2569,0x13bf6a0,12,ArrayConcat
code-creation,Builtin,3,2576,0x13bf6c0,12,ArrayPrototypeFill
code-creation,Builtin,3,2584,0x13bf6e0,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,2590,0x13bfaa0,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,2597,0x13bfb40,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,2604,0x13bfc20,561,ArrayIncludes
code-creation,Builtin,3,2611,0x13bfe60,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,2617,0x13c01e0,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,2623,0x13c0260,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,2631,0x13c02e0,569,ArrayIndexOf
code-creation,Builtin,3,2637,0x13c0520,12,ArrayPop
code-creation,Builtin,3,2643,0x13c0540,674,ArrayPrototypePop
code-creation,Builtin,3,2650,0x13c0800,12,ArrayPush
code-creation,Builtin,3,2656,0x13c0820,2758,ArrayPrototypePush
code-creation,Builtin,3,2662,0x13c1300,12,ArrayShift
code-creation,Builtin,3,2669,0x13c1320,12,ArrayUnshift
code-creation,Builtin,3,2677,0x13c1340,1074,CloneFastJSArray
code-creation,Builtin,3,2685,0x13c1780,2482,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,2692,0x13c2140,1082,ExtractFastJSArray
code-creation,Builtin,3,2702,0x13c2580,287,ArrayPrototypeEntries
code-creation,Builtin,3,2726,0x13c26a0,271,ArrayPrototypeKeys
code-creation,Builtin,3,2734,0x13c27c0,287,ArrayPrototypeValues
code-creation,Builtin,3,2741,0x13c28e0,4332,ArrayIteratorPrototypeNext
code-creation,Builtin,3,2748,0x13c39e0,3968,FlattenIntoArray
code-creation,Builtin,3,2755,0x13c4980,3992,FlatMapIntoArray
code-creation,Builtin,3,2777,0x13c5920,508,ArrayPrototypeFlat
code-creation,Builtin,3,2783,0x13c5b20,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,2790,0x13c5d60,12,ArrayBufferConstructor
code-creation,Builtin,3,2797,0x13c5d80,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,2804,0x13c5da0,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,2811,0x13c5dc0,12,ArrayBufferIsView
code-creation,Builtin,3,2818,0x13c5de0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,2825,0x13c5e00,608,AsyncFunctionEnter
code-creation,Builtin,3,2832,0x13c6080,161,AsyncFunctionReject
code-creation,Builtin,3,2837,0x13c6140,153,AsyncFunctionResolve
code-creation,Builtin,3,2845,0x13c61e0,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,2853,0x13c6200,1286,AsyncFunctionAwaitCaught
code-creation,Builtin,3,2860,0x13c6720,1286,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,2866,0x13c6c40,187,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,2873,0x13c6d00,179,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,2879,0x13c6dc0,12,BigIntConstructor
code-creation,Builtin,3,2886,0x13c6de0,12,BigIntAsUintN
code-creation,Builtin,3,2892,0x13c6e00,12,BigIntAsIntN
code-creation,Builtin,3,2898,0x13c6e20,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,2906,0x13c6e40,12,BigIntPrototypeToString
code-creation,Builtin,3,2912,0x13c6e60,12,BigIntPrototypeValueOf
code-creation,Builtin,3,2918,0x13c6e80,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,2926,0x13c6ea0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,2934,0x13c6ec0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,2941,0x13c6ee0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,2947,0x13c6f00,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,2954,0x13c6f20,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,2961,0x13c6f40,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,2971,0x13c6f60,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,2978,0x13c6f80,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,2985,0x13c6fa0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,2993,0x13c6fc0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,3000,0x13c6fe0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3006,0x13c7000,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,3014,0x13c7020,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3021,0x13c7040,12,CallSitePrototypeIsEval
code-creation,Builtin,3,3028,0x13c7060,12,CallSitePrototypeIsNative
code-creation,Builtin,3,3035,0x13c7080,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3042,0x13c70a0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3048,0x13c70c0,12,CallSitePrototypeToString
code-creation,Builtin,3,3055,0x13c70e0,12,ConsoleDebug
code-creation,Builtin,3,3062,0x13c7100,12,ConsoleError
code-creation,Builtin,3,3068,0x13c7120,12,ConsoleInfo
code-creation,Builtin,3,3075,0x13c7140,12,ConsoleLog
code-creation,Builtin,3,3081,0x13c7160,12,ConsoleWarn
code-creation,Builtin,3,3087,0x13c7180,12,ConsoleDir
code-creation,Builtin,3,3094,0x13c71a0,12,ConsoleDirXml
code-creation,Builtin,3,3100,0x13c71c0,12,ConsoleTable
code-creation,Builtin,3,3105,0x13c71e0,12,ConsoleTrace
code-creation,Builtin,3,3112,0x13c7200,12,ConsoleGroup
code-creation,Builtin,3,3118,0x13c7220,12,ConsoleGroupCollapsed
code-creation,Builtin,3,3125,0x13c7240,12,ConsoleGroupEnd
code-creation,Builtin,3,3131,0x13c7260,12,ConsoleClear
code-creation,Builtin,3,3137,0x13c7280,12,ConsoleCount
code-creation,Builtin,3,3144,0x13c72a0,12,ConsoleCountReset
code-creation,Builtin,3,3150,0x13c72c0,12,ConsoleAssert
code-creation,Builtin,3,3156,0x13c72e0,12,ConsoleProfile
code-creation,Builtin,3,3163,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3169,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3175,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3182,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3189,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3195,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3201,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3208,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3215,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3221,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3228,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3235,0x13c7700,238,DatePrototypeGetHours
code-creation,Builtin,3,3241,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3248,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3255,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3261,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3267,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3274,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3281,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3287,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3294,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3301,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3308,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3314,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3321,0x13c82a0,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,3329,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3335,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,3342,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,3348,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,3355,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,3361,0x13c8720,12,DateNow
code-creation,Builtin,3,3368,0x13c8740,12,DateParse
code-creation,Builtin,3,3373,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,3381,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,3387,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,3396,0x13c87c0,12,DatePrototypeSetMilliseconds
