v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,1784,0x1396aa0,305,FastNewClosure
code-creation,Builtin,3,1790,0x1396be0,209,FastNewFunctionContextEval
code-creation,Builtin,3,1796,0x1396cc0,209,FastNewFunctionContextFunction
code-creation,Builtin,3,1801,0x1396da0,238,CreateRegExpLiteral
code-creation,Builtin,3,1806,0x1396ea0,554,CreateEmptyArrayLiteral
code-creation,Builtin,3,1811,0x13970e0,1140,CreateShallowArrayLiteral
code-creation,Builtin,3,1818,0x1397560,1856,CreateShallowObjectLiteral
code-creation,Builtin,3,1824,0x1397cc0,854,ConstructProxy
code-creation,Builtin,3,1829,0x1398020,188,JSEntry
code-creation,Builtin,3,1835,0x13980e0,188,JSConstructEntry
code-creation,Builtin,3,1841,0x13981a0,188,JSRunMicrotasksEntry
code-creation,Builtin,3,1848,0x1398260,95,JSEntryTrampoline
code-creation,Builtin,3,1854,0x13982c0,95,JSConstructEntryTrampoline
code-creation,Builtin,3,1862,0x1398320,307,ResumeGeneratorTrampoline
code-creation,Builtin,3,1869,0x1398460,1112,StringCodePointAt
code-creation,Builtin,3,1875,0x13988c0,1615,StringFromCodePointAt
code-creation,Builtin,3,1882,0x1398f20,552,StringEqual
code-creation,Builtin,3,1892,0x1399160,284,StringGreaterThan
code-creation,Builtin,3,1899,0x1399280,284,StringGreaterThanOrEqual
code-creation,Builtin,3,1906,0x13993a0,1077,StringIndexOf
code-creation,Builtin,3,1913,0x13997e0,284,StringLessThan
code-creation,Builtin,3,1920,0x1399900,284,StringLessThanOrEqual
code-creation,Builtin,3,1925,0x1399a20,2627,StringSubstring
code-creation,Builtin,3,1932,0x139a480,92,OrderedHashTableHealIndex
code-creation,Builtin,3,1939,0x139a4e0,920,InterpreterEntryTrampoline
code-creation,Builtin,3,1946,0x139a880,77,InterpreterPushArgsThenCall
code-creation,Builtin,3,1953,0x139a8e0,83,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,1960,0x139a940,80,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,1968,0x139a9a0,77,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,1994,0x139aa00,77,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,2002,0x139aa60,80,InterpreterPushArgsThenConstructWithFinalSpread
tick,0x7fcbf1546b0b,2010,0,0x0,6
code-creation,Builtin,3,2070,0x139aac0,216,InterpreterEnterBytecodeAdvance
